motivo;n_acta;fecha_visita;fecha_ingreso;n_inscripcion;zona;barrio  ;local_const;condicion_p_p_d;techos_puert_ilumi_venti ;instal_sanita ;edificios_instal;capacidad_dis_fun_equi_uten;superf_con_alime;equip_utens;estado_salud ;recon_medic;pract_higie_dota ;capaci_mani_higie_alim;pers_mani_aliment;control_mat_pri;preven_contam;mane_temp;condi_almac;req_higien;sumin_agua_pot;resid_liqui;resid_soli;control_plag;limpie_des_area;soport_doc_sanea;saneamiento;p_cumplimiento
PROGRAMACION;1;18/05/2020;21/05/2020;1,58E+12;URBANA;CENTRO;2;2;1;2;9;1;2;9,5;2;1;2;1;17;2;2;1;2;21,5;2;2;2;2;1;1;28,5;85,5
PROGRAMACION;2;18/05/2020;21/05/2020;1,58E+11;URBANA;CENTRO;2;1;1;2;6;1;0;6;2;2;2;1;18;1;2;1;2;19;2;2;1;2;1;1;26,5;75,5
PROGRAMACION;3;13/05/2020;21/05/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;6;2;0;8,5;2;0;1;0;10,5;1;2;1;2;19;1;2;2;2;1;0;24;68
PROGRAMACION;4;13/05/2020;21/05/2020;1,58E+12;URBANA;LAGUITO;1;1;1;2;5;2;0;8,5;2;1;1;2;15,5;1;2;2;2;22,5;1;1;2;0;1;2;11,5;63
PROGRAMACION;5;14/05/2020;21/05/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;6;2;0;8,5;2;1;1;1;13,5;1;2;1;1;17;1;2;1;2;1;1;23;68
PROGRAMACION;6;14/05/2020;21/05/2020;1,58E+12;URBANA;CENTRO;2;2;2;2;10;2;0;8,5;2;2;1;2;16,5;2;2;1;2;21,5;1;2;2;2;2;1;28,5;85
PROGRAMACION;7;8/05/2020;21/05/2020;1,58E+12;URBANA;CENTRO;1;2;2;2;7;2;2;12;1;2;1;2;13;1;2;1;2;19;1;2;2;2;2;1;28,5;79,5
PROGRAMACION;8;7/05/2020;21/05/2020;1,58E+12;URBANA;PLAZA DE MERCADO;1;1;1;2;5;2;2;12;2;1;1;2;15,5;1;2;1;2;19;1;2;1;2;1;1;23;74,5
PROGRAMACION;9;7/05/2020;22/05/2020;1,58E+12;URBANA;PLAZA DE MERCADO;2;1;1;2;8;2;2;12;2;1;2;1;17;1;2;1;2;18,5;1;2;2;2;1;0;24;79,5
PROGRAMACION;10;7/05/2020;22/05/2020;1,58E+12;URBANA;CENTRO;1;1;1;2;7;2;0;8,5;2;1;1;1;13,5;1;2;1;1;17;1;2;1;2;1;0;22;68
PROGRAMACION;11;7/05/2020;22/05/2020;1,58E+12;URBANA;PLAZA DE MERCADO;1;1;1;2;5;2;2;12;2;1;1;1;13,5;1;2;1;1;17;1;2;2;2;1;0;24;71,5
PROGRAMACION;12;5/05/2020;22/05/2020;1,58E+14;URBANA;LAGUITO;2;2;1;2;7;1;2;9,5;2;1;1;1;13,5;1;2;1;1;17;1;2;1;2;1;0;22;69
PROGRAMACION;13;21/05/2020;1/06/2020;1,58E+12;URBANA;CENTRO;2;1;2;2;9;1;2;9,5;2;2;1;2;16,5;1;2;1;2;19;1;2;2;2;1;1;25;79
PROGRAMACION;14;21/05/2020;1/06/2020;1,58E+12;URBANA;CENTRO;2;2;2;2;10;2;0;8,5;2;2;1;1;14,5;1;2;1;1;17;1;1;1;2;1;0;20;70
PROGRAMACION;15;21/05/2020;1/06/2020;1,58E+12;URBANA;CENTRO;2;2;1;2;7;2;2;12;2;2;1;1;14,5;1;2;1;1;17;1;2;1;2;1;0;19;69,5
SEGUIMIENTO;16;1/06/2020;16/06/2020;1,58E+12;URBANA;LAGUITO;2;1;2;2;9;2;2;12;2;1;2;2;19;1;2;2;2;22,5;1;2;2;2;2;2;29,5;92
SEGUIMIENTO;17;3/06/2020;16/06/2020;1,58E+14;URBANA;CENTRO;2;1;2;2;8;2;2;12;2;1;2;2;19;1;2;1;2;19;1;2;2;2;1;1;25;83
SEGUIMIENTO;18;2/06/2020;16/06/2020;1,58E+14;URBANA;CENTRO;2;2;2;2;10;2;2;12;2;2;2;2;20;1;2;1;2;19;1;2;1;2;2;1;26,5;87,5
PROGRAMACION;19;2/06/2020;16/06/2020;1,58E+12;URBANA;CENTRO;2;2;1;2;7;1;0;6;2;1;1;1;13,5;1;2;1;1;17;1;2;2;2;1;0;24;67,5
PROGRAMACION;20;3/06/2020;16/06/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;8;2;2;12;2;2;2;2;20;1;2;1;2;19;2;2;1;2;1;0;25,5;84,5
PROGRAMACION;21;4/06/2020;16/06/2020;1,58E+11;URBANA;CENTRO;1;1;1;2;5;1;2;9,5;2;1;2;2;19;1;2;1;1;17;2;1;2;2;1;2;27,5;78
PROGRAMACION;22;26/05/2020;1/06/2020;1,58E+12;URBANA;TERMINAL;2;2;2;2;8;2;2;12;2;1;2;2;19;1;2;2;2;22,5;1;2;2;2;2;1;28,5;90
PROGRAMACION;23;26/05/2020;1/06/2020;1,58E+11;URBANA;TERMINAL;2;2;1;2;9;1;2;9,5;2;0;1;0;10,5;1;2;1;1;17;1;2;1;2;1;0;22;68
PROGRAMACION;24;26/05/2020;1/06/2020;1,58E+12;URBANA;TERMINAL;2;1;1;2;8;2;2;12;2;0;2;1;16;1;2;2;2;22,5;1;2;1;2;1;0;22;80,5
PROGRAMACION;25;27/05/2020;1/06/2020;1,58E+14;URBANA;CENTRO;2;2;2;2;8;2;0;8,5;2;1;1;2;15,5;1;2;2;2;22,5;1;2;1;2;1;0;22;76,5
PROGRAMACION;26;27/05/2020;1/06/2020;1,58E+11;URBANA;CENTRO;2;2;1;2;7;2;0;8,5;2;1;1;1;13,5;1;2;1;2;19;1;1;1;2;1;0;20;68
PROGRAMACION;27;27/05/2020;1/06/2020;1,58E+13;URBANA;CENTRO;2;1;1;2;8;2;2;12;2;1;1;1;13,5;1;2;1;1;17;2;2;1;2;1;0;25,5;76
PROGRAMACION;28;28/05/2020;1/06/2020;1,58E+14;URBANA;TERMINAL;1;2;2;2;8;2;2;12;2;2;1;2;16,5;1;2;1;1;17;1;2;1;0;1;1;14;67,5
PROGRAMACION;29;28/05/2020;1/06/2020;1,58E+14;URBANA;TERMINAL;1;1;2;2;6;1;0;6;2;1;2;2;19;1;2;1;2;19;1;2;1;0;1;1;14;64
PROGRAMACION;30;24/04/2020;26/05/2020;1,58E+12;URBANA;CENTRO;2;2;1;2;9;1;2;9,5;2;1;1;2;15,5;1;2;1;2;19;1;2;1;2;1;1;23;76
PROGRAMACION;31;21/04/2020;26/05/2020;15759900028558/4;URBANA;CENTRO;2;1;2;2;9;1;2;9,5;2;2;1;2;16,5;1;2;1;2;19;1;2;1;2;1;1;23;77
PROGRAMACION;32;7/02/2020;26/05/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;6;1;0;6;1;1;1;1;10;1;2;2;1;20,5;1;2;1;2;1;1;23;65,5
PROGRAMACION;33;20/04/2020;26/05/2020;1,58E+14;URBANA;CENTRO;1;1;2;2;6;1;0;6;2;2;1;2;16,5;1;2;1;2;19;1;2;1;2;1;1;23;70,5
PROGRAMACION;34;14/04/2020;26/05/2020;1,58E+14;URBANA;PUENTE PESCA;2;2;2;2;8;2;0;8,5;2;1;1;2;15,5;1;2;1;1;17;1;2;1;2;1;1;23;72
PROGRAMACION;35;14/04/2020;26/05/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;8;2;0;8,5;2;1;1;1;13,5;1;2;1;2;21,5;1;2;1;2;1;1;23;74,5
PROGRAMACION;36;15/04/2020;26/05/2020;1,58E+11;URBANA;CENTRO;2;2;1;2;8;2;0;8,5;2;1;1;1;13,5;1;2;1;2;19;1;1;1;2;1;0;16,5;64,5
PROGRAMACION;37;16/04/2020;26/05/2020;1,58E+14;URBANA;CENTRO;2;2;2;2;8;2;2;12;2;1;2;1;17;1;2;1;2;19;1;2;2;2;2;1;28,5;84,5
PROGRAMACION;38;16/04/2020;26/05/2020;1,58E+12;URBANA;CENTRO;2;1;2;2;7;1;2;9,5;2;1;1;1;13,5;1;2;1;1;17;1;1;1;2;1;0;20;67
PROGRAMACION;39;18/03/2020;26/05/2020;NO PRESENTA;URBANA;NO PRESENTA;2;2;1;2;9;2;0;8,5;2;2;2;2;20;2;2;2;1;23;2;2;2;2;1;0;27,5;88
PROGRAMACION;40;26/03/2020;26/05/2020;1,58E+12;URBANA;CENTRO;2;2;2;2;8;2;2;12;0;0;1;0;3,5;1;2;2;2;22,5;2;2;2;2;2;1;32;78
PROGRAMACION;41;27/03/2020;26/05/2020;1,58E+12;URBANA;CENTRO;1;1;1;2;5;1;2;9,5;2;2;1;0;12,5;1;2;1;1;17;1;2;2;2;1;0;20,5;64,5
PROGRAMACION;42;3/04/2020;26/05/2020;1,58E+12;URBANA;CENTRO;1;1;1;2;7;2;2;12;2;2;1;2;16,5;2;2;2;2;25;1;2;1;2;1;1;23;83,5
PROGRAMACION;43;7/04/2020;26/05/2020;1,58E+13;URBANA;CENTRO;2;1;1;2;8;2;0;8,5;2;2;1;2;16,5;1;2;1;1;17;2;2;1;2;1;2;27,5;77,5
PROGRAMACION;44;19/06/2020;10/07/2020;1,58E+12;URBANA;LA RAMADA;1;2;1;2;6;2;0;8,5;2;1;1;2;15,5;1;2;1;2;19;1;1;1;2;2;0;23,5;72,5
PROGRAMACION;45;18/06/2020;17/07/2020;1,58E+12;URBANA;CENTRO;1;2;1;2;8;1;0;6;2;1;1;1;13,5;1;2;1;2;19;1;2;2;2;1;1;25;71,5
PROGRAMACION;46;18/06/2020;17/07/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;8;2;2;12;2;1;1;1;13,5;1;2;1;1;17;1;1;1;2;1;1;21;71,5
PROGRAMACION;47;16/06/2020;17/07/2020;1575946384603/6;URBANA;LAGUITO;1;1;2;2;8;1;2;9,5;2;1;2;0;15;2;2;1;2;21,5;1;2;2;2;1;1;25;79
PROGRAMACION;48;16/06/2020;8/07/2020;1,58E+12;URBANA;SENA;2;1;1;2;8;2;0;8,5;2;2;2;2;20;1;2;1;1;17;1;2;1;2;2;0;25,5;79
PROGRAMACION;49;16/06/2020;8/07/2020;1,58E+14;URBANA;NO PRESENTA;2;1;1;2;6;2;0;8,5;2;2;2;1;18;1;2;1;1;17;1;1;1;2;1;0;20;69,5
PROGRAMACION;50;23/06/2020;8/07/2020;1,58E+12;URBANA;SENA;2;1;1;2;6;1;2;9,5;2;2;2;1;18;2;2;1;2;21,5;2;2;2;2;1;2;29,5;84,5
PROGRAMACION;51;25/06/2020;15/07/2020;1,58E+14;URBANA;SENA;2;1;1;2;6;2;0;8,5;2;1;2;0;15;1;2;1;2;19;1;2;2;2;1;0;24;72,5
PROGRAMACION;52;26/06/2020;15/07/2020;1,58E+11;URBANA;NORTE;2;2;1;2;9;2;2;12;2;1;2;1;17;2;2;1;2;21,5;1;2;2;2;2;0;27,5;87
PROGRAMACION;53;26/06/2020;15/07/2020;1,58E+12;URBANA;PRADERA;1;1;2;2;8;1;2;9,5;2;1;2;0;15;1;2;1;2;19;1;2;1;2;1;0;18;69,5
PROGRAMACION;54;11/07/2020;21/07/2020;1,58E+12;URBANA;VALDES TAVERA;2;1;1;2;6;2;2;12;2;0;1;2;14,5;2;2;1;1;19,5;1;2;2;2;0;0;24;76
PROGRAMACION;55;2/04/2020;11/05/2020;1,58E+12;URBANA;CENTRO;1;1;2;2;6;2;2;12;2;2;1;2;16,5;1;2;2;2;22,5;2;2;2;2;0;1;28,5;85,5
PROGRAMACION;56;10/07/2020;29/07/2020;1575946350445/2;URBANA;CENTRO;2;1;1;2;0;1;2;9,5;2;0;1;0;16,5;1;2;1;1;17;1;2;1;2;0;0;22;65
PROGRAMACION;57;9/07/2020;29/07/2020;1,58E+12;URBANA;CENTRO;1;1;1;2;5;1;2;9,5;2;0;1;0;10,5;1;2;1;2;19;1;1;1;0;0;0;10,7;54,7
PROGRAMACION;58;9/07/2020;29/07/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;6;1;0;6;2;1;2;1;17;1;2;1;1;17;1;2;1;2;0;1;23;69
PROGRAMACION;59;7/07/2020;29/07/2020;1,58E+14;URBANA;NO PRESENTA;2;2;2;2;10;2;2;12;2;0;2;1;16;1;2;1;1;17;2;1;2;2;0;0;29;84
PROGRAMACION;60;16/07/2020;30/07/2020;1,58E+12;URBANA;CENTRO;2;2;1;2;7;1;2;9,5;2;1;1;1;13,5;1;2;1;1;17;1;2;1;2;0;0;25,5;72,5
PROGRAMACION;61;21/07/2020;5/08/2020;1,58E+12;URBANA;CENTRO;2;2;1;2;9;2;2;12;2;0;1;1;12,5;1;2;1;2;19;1;2;1;2;0;1;26,5;79
PROGRAMACION;62;21/07/2020;5/08/2020;1,58E+14;URBANA;CENTRO;2;1;2;2;9;1;2;9,5;2;2;2;1;18;1;2;2;2;22,5;2;2;2;2;0;2;33;92
PROGRAMACION;63;21/07/2020;5/08/2020;1,58E+12;URBANA;MAGDALENA;1;2;2;2;9;2;2;12;2;1;1;1;13,5;2;2;1;2;21,5;1;2;2;2;0;1;25;81
PROGRAMACION;64;21/07/2020;5/08/2020;1,58E+12;URBANA;MAGDALENA;1;1;1;2;5;1;2;9,5;2;0;1;1;12,5;1;2;1;2;19;1;1;1;2;0;0;20;66
PROGRAMACION;65;23/07/2020;5/08/2020;1,58E+12;URBANA;CENTRO;2;1;2;2;7;1;2;9,5;2;2;1;1;14,5;1;2;1;2;19;1;2;1;2;0;0;22;72
PROGRAMACION;66;24/07/2020;5/08/2020;1,58E+12;URBANA;CENTRO;2;2;2;2;8;1;0;6;2;2;1;1;14,5;2;2;1;1;19,5;1;2;1;2;0;1;23;71
PROGRAMACION;67;29/07/2020;10/08/2020;1,58E+12;URBANA;LA PRADERA;2;1;2;2;7;1;0;6;1;0;1;1;9;1;2;1;1;17;1;1;1;2;0;0;20;59
SEGUIMIENTO;68;30/07/2020;10/08/2020;1,58E+14;URBANA;CENTRO;2;2;2;2;10;2;2;12;1;2;2;1;14,5;1;2;1;2;19;1;2;1;2;0;1;23;78,5
PROGRAMACION;69;30/07/2020;10/08/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;6;1;2;9,5;1;1;1;2;12;2;2;1;2;21,5;1;2;2;2;0;1;25;74
PROGRAMACION;70;21/08/2020;30/08/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;8;2;0;8,5;1;2;1;1;11;1;2;1;2;19;1;1;1;2;0;1;21;67,5
PROGRAMACION;71;21/08/2020;30/08/2020;1,58E+12;URBANA;CENTRO;2;1;2;2;9;1;2;9,5;1;2;1;1;11;1;2;1;2;19;1;1;1;2;0;1;21;69,5
PROGRAMACION;72;21/08/2020;30/08/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;6;1;0;6;1;0;0;0;3,5;1;2;1;1;17;1;1;1;2;0;0;11;43,5
PROGRAMACION;73;21/08/2020;30/08/2020;1,58E+14;URBANA;CENTRO;2;1;2;2;7;1;0;6;1;0;1;1;9;1;2;1;2;19;1;2;1;2;0;1;26,5;67,5
PROGRAMACION;74;20/08/2020;30/08/2020;1,58E+14;URBANA;CENTRO;2;1;1;2;8;1;0;6;1;0;1;0;7;1;2;1;1;17;1;2;1;2;0;0;25,5;63,5
PROGRAMACION;75;20/08/2020;30/08/2020;1,58E+13;URBANA;CENTRO;2;1;2;2;7;2;0;8,5;1;0;0;1;5,5;1;2;1;1;17;1;2;1;2;0;1;23;61
PROGRAMACION;76;20/08/2020;30/08/2020;1,58E+14;URBANA;CENTRO;2;2;1;2;7;1;2;9,5;1;0;2;0;10,5;1;2;1;2;19;1;2;1;2;0;0;22;68
PROGRAMACION;77;20/08/2020;30/08/2020;1,58E+13;URBANA;CENTRO;2;2;2;2;10;1;0;6;1;1;1;0;8;1;2;1;2;19;1;2;2;2;0;0;24;67
PROGRAMACION;78;20/08/2020;30/08/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;6;1;2;9,5;1;0;1;1;9;1;2;1;1;17;1;2;1;2;0;0;22;63,5
PROGRAMACION;79;12/08/2020;30/08/2020;NO PRESENTA;URBANA;CENTRO;2;1;2;2;9;2;2;12;1;2;1;1;11;1;2;2;2;22,5;2;2;1;2;0;1;26,5;81
PROGRAMACION;80;13/08/2020;30/08/2020;1,58E+11;URBANA;NO PRESENTA;1;1;1;2;7;2;2;12;1;1;1;1;10;2;2;1;2;21,5;1;2;1;2;0;1;26,5;77
PROGRAMACION;81;12/08/2020;30/08/2020;1,58E+14;URBANA;CENTRO;2;1;2;2;7;2;0;8,5;1;1;2;1;13,5;1;2;1;2;19;1;1;1;2;0;0;20;68
PROGRAMACION;82;11/08/2020;30/08/2020;1,58E+11;URBANA;LAGUITO;2;1;2;2;7;2;2;12;1;2;1;1;11;2;2;2;2;25;1;2;2;2;0;1;25;80
PROGRAMACION;83;11/08/2020;30/08/2020;1,58E+14;URBANA;LAGUITO;2;1;1;2;8;1;2;9,5;1;2;1;1;11;1;2;1;1;17;2;2;1;2;0;1;26,5;72
SEGUIMIENTO;84;4/08/2020;30/08/2020;1,58E+12;URBANA;LA PRADERA;2;1;2;2;9;2;2;12;1;2;2;1;14,5;1;2;1;2;19;1;2;2;2;0;1;28,5;83
PROGRAMACION;85;25/08/2020;15/09/2020;1,58E+12;URBANA;TERMINAL;2;1;1;2;6;2;0;8,5;1;0;1;0;7;1;2;1;2;19;2;1;1;2;0;0;14,5;55
PROGRAMACION;86;25/08/2020;15/09/2020;1,58E+12;URBANA;TERMINAL;2;1;1;2;6;1;2;9,5;1;1;1;1;10;1;2;1;2;19;1;2;1;0;0;1;14;58,5
PROGRAMACION;87;26/08/2020;15/09/2020;1,58E+14;URBANA;CENTRO;2;1;1;2;6;1;0;6;1;2;1;1;11;1;2;1;2;19;1;2;1;2;0;0;22;64
PROGRAMACION;88;26/08/2020;15/09/2020;1,58E+14;URBANA;CENTRO;2;1;1;2;6;1;0;6;1;0;1;0;7;1;2;1;1;17;1;1;2;0;0;0;9,5;45,5
PROGRAMACION;89;2/09/2020;15/09/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;6;1;0;6;1;2;1;1;11;1;2;1;1;17;1;2;1;2;0;0;22;62
EV SALUD P?BLICA;90;3/09/2020;10/10/2020;1,58E+11;URBANA;6 DE SEPTIEMBRE;2;1;1;2;6;1;0;6;1;1;1;0;8;1;2;1;0;15;2;1;1;2;0;1;21;56
SOLICITUD DEL I.;91;15/09/2020;10/10/2020;1,58E+11;URBANA;6 DE SEPTIEMBRE;2;1;1;2;8;2;2;12;1;1;1;0;8;1;2;1;1;17;2;2;1;2;0;1;26,5;71,5
PROGRAMACION;92;10/09/2020;30/09/2020;1,58E+14;URBANA;TERMINAL;2;2;1;2;7;1;0;6;1;2;1;1;11;1;2;1;1;17;2;2;1;2;0;0;25,5;66,5
PROGRAMACION;93;17/09/2020;3/10/2020;1,58E+14;URBANA;TERMINAL;2;2;2;2;10;2;2;12;1;2;1;1;11;1;2;1;0;19;1;2;2;2;0;2;29;81,5
PROGRAMACION;94;17/09/2020;3/10/2020;157599526886-1;URBANA;CENTRO;2;1;1;2;8;2;1;8,5;1;0;1;1;9;2;2;2;1;23;2;1;1;2;0;1;28;76,5
PROGRAMACION;95;16/09/2020;3/10/2020;1,58E+14;URBANA;CENTRO;2;1;1;2;6;1;0;6;1;1;1;1;10;1;2;1;1;17;2;1;1;2;0;0;23,5;62,5
PROGRAMACION;96;18/09/2020;3/10/2020;1,58E+12;URBANA;SAN MARTIN;2;1;2;2;9;1;2;9,5;1;2;1;0;9;1;2;1;2;19;1;1;2;2;0;0;25,5;72
PROGRAMACION;97;15/09/2020;3/10/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;8;1;0;6;1;2;1;1;11;1;2;1;2;19;1;2;2;2;0;0;27,5;71,5
PROGRAMACION;98;15/09/2020;3/10/2020;1,58E+12;URBANA;UNIVERSITARIO;1;1;2;2;8;2;0;8,5;1;0;1;0;7;1;2;1;2;19;1;2;1;2;0;1;26,5;69
PROGRAMACION;99;16/09/2020;3/10/2020;1,58E+12;URBANA;CENTRO;2;2;2;2;10;2;0;8,5;1;0;1;0;7;1;2;1;2;19;1;1;1;2;0;0;20;64
PQR;100;18/09/2020;4/10/2020;1,58E+11;URBANA;CENTRO;2;1;1;2;8;1;2;9,5;1;2;1;1;11;1;2;2;1;20,5;2;2;1;2;0;2;31;80
PROGRAMACION;101;8/09/2020;5/10/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;6;1;0;6;1;0;1;0;7;1;2;1;1;17;1;1;1;2;0;0;11;47
PROGRAMACION;102;7/09/2020;5/10/2020;1,58E+14;URBANA;LAGUITO;1;1;2;2;6;1;2;9,5;1;0;1;1;9;2;2;1;2;21,5;2;2;1;2;0;1;26,5;72,5
PROGRAMACION;103;7/09/2020;5/10/2020;NO PRESENTA;URBANA;CENTRO;2;2;2;2;8;2;2;12;1;0;1;1;9;1;2;1;2;19;1;1;1;2;0;0;23,5;71,5
PROGRAMACION;104;8/09/2020;5/10/2020;1,58E+12;URBANA;CENTRO;2;1;2;2;7;2;0;8,5;1;2;1;1;11;1;2;1;1;17;1;2;1;2;0;0;22;65,5
PROGRAMACION;105;11/09/2020;6/10/2020;1,58E+14;URBANA;CENTRO;2;1;2;2;7;2;0;8,5;1;0;2;0;10,5;1;2;1;2;19;1;2;1;2;0;0;22;67
PROGRAMACION;106;7/09/2020;6/10/2020;1,58E+14;URBANA;CENTRO;1;2;2;2;7;1;2;9,5;1;1;1;1;10;2;2;1;2;21,5;2;2;1;2;0;0;25,5;73,5
PROGRAMACION;107;11/09/2020;6/10/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;6;2;2;12;1;0;1;0;7;1;2;1;2;19;1;2;2;2;0;0;27,5;71,5
PROGRAMACION;108;10/09/2020;6/10/2020;1,58E+12;URBANA;SAN MARTIN;2;1;2;2;7;1;0;6;1;0;1;0;7;1;2;1;2;19;1;1;1;2;0;0;20;59
PROGRAMACION;109;7/09/2020;7/10/2020;1,58E+14;URBANA;LAGUITO;2;1;1;2;6;1;0;6;1;0;1;0;7;1;2;1;2;19;1;2;1;2;0;0;22;60
PROGRAMACION;110;9/09/2020;9/10/2020;1,58E+12;URBANA;CIUDAD VERDE;2;1;1;2;6;2;0;8,5;1;0;1;0;7;1;2;2;1;20,5;1;2;1;2;0;0;22;64
PROGRAMACION;111;2/10/2020;23/10/2020;1,58E+11;URBANA;SOGAMOSO-CRUCERO;2;1;1;2;8;1;0;6;1;0;1;1;9;2;2;1;2;21,5;1;2;1;2;0;1;23;67,5
PROGRAMACION;112;1/10/2020;23/10/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;8;2;2;12;1;0;1;1;9;1;2;1;1;17;1;1;2;2;0;0;25,5;71,5
PROGRAMACION;113;22/09/2020;27/10/2020;1,58E+14;URBANA;CENTRO;2;1;1;2;8;2;0;8,5;1;0;1;0;7;1;2;1;1;17;2;1;1;2;0;0;23,5;64
PROGRAMACION;114;24/09/2020;27/10/2020;1,58E+12;URBANA;SAN MARTIN;2;2;2;2;10;2;0;8,5;1;2;1;1;11;1;2;1;2;19;1;1;1;2;0;1;24,5;73
PROGRAMACION;115;25/09/2020;27/10/2020;1,58E+11;URBANA;CENTRO;2;2;1;2;9;2;0;8,5;1;2;2;1;18;1;2;1;2;19;2;2;2;2;0;0;27,5;82
PROGRAMACION;116;4/09/2020;27/10/2020;1,58E+13;URBANA;TERMINAL;2;2;1;2;7;1;0;6;1;2;1;1;11;1;2;1;1;17;2;2;1;2;0;1;26,5;67,5
